t_s,timestamp_us,x_m,y_m,z_m,yaw_rad,qx,qy,qz,qw,vx_mps,beta_rad,yaw_rate_radps
14.4,14400000,115.29041290283203,-10.464345932006836,0.0,-1.3643007278442383,0.0,0.0,-0.6304636597633362,0.7762187719345093,3.6309900283813477,-0.11999999731779099,-0.4000000059604645
14.5,14500000,115.32177734375,-10.826087951660156,0.0,-1.4043006896972656,0.0,0.0,-0.6458608508110046,0.7634551525115967,3.6665899753570557,-0.11999999731779099,-0.4000000059604645
14.600000000000001,14600000,115.33882141113281,-11.192350387573242,0.0,-1.444300651550293,0.0,0.0,-0.6609997749328613,0.750386118888855,3.7021899223327637,-0.11999999731779099,-0.4000000059604645
14.700000000000001,14700000,115.34122467041016,-11.562561988830566,0.0,-1.4843006134033203,0.0,0.0,-0.6758742928504944,0.7370169162750244,3.7656805515289307,-0.11999999731779099,-0.4000000059604645
14.8,14800000,115.32861328125,-11.938919067382812,0.0,-1.5243005752563477,0.0,0.0,-0.6904784440994263,0.7233529686927795,3.8526880741119385,-0.11999999731779099,-0.4000000059604645
14.9,14900000,115.30032348632812,-12.323147773742676,0.0,-1.564300537109375,0.0,0.0,-0.7048064470291138,0.7093996405601501,3.963212490081787,-0.11999999731779099,-0.4000000059604645
15.0,15000000,115.25543212890625,-12.7169189453125,0.0,-1.6043004989624023,0.0,0.0,-0.7188525199890137,0.6951625943183899,4.064129829406738,-0.11565126478672028,-0.4000000059604645
15.100000000000001,15100000,115.19503784179688,-13.118819236755371,0.0,-1.6443004608154297,0.0,0.0,-0.7326110601425171,0.6806474924087524,4.180784702301025,-0.11167862266302109,-0.4000000059604645
15.200000000000001,15200000,115.11805725097656,-13.529749870300293,0.0,-1.684300422668457,0.0,0.0,-0.7460765838623047,0.665860116481781,4.296383857727051,-0.10721956938505173,-0.4000000059604645
15.3,15300000,115.02399444580078,-13.948965072631836,0.0,-1.7243003845214844,0.0,0.0,-0.7592436671257019,0.6508064270019531,4.406233787536621,-0.10302188992500305,-0.4000000059604645
15.4,15400000,114.91220092773438,-14.37516975402832,0.0,-1.7643003463745117,0.0,0.0,-0.7721070647239685,0.6354924440383911,4.508840560913086,-0.09917708486318588,-0.4000000059604645
15.5,15500000,114.78211212158203,-14.806879043579102,0.0,-1.804300308227539,0.0,0.0,-0.7846616506576538,0.6199242472648621,4.603498935699463,-0.09569762647151947,-0.4000000059604645
15.600000000000001,15600000,114.63328552246094,-15.242508888244629,0.0,-1.8443002700805664,0.0,0.0,-0.7969023585319519,0.6041080951690674,4.689700126647949,-0.0925745964050293,-0.4000000059604645
15.700000000000001,15700000,114.46541595458984,-15.680403709411621,0.0,-1.8843002319335938,0.0,0.0,-0.808824360370636,0.5880503058433533,4.766946315765381,-0.08979654312133789,-0.4000000059604645
15.8,15800000,114.27833557128906,-16.118852615356445,0.0,-1.924300193786621,0.0,0.0,-0.8204228281974792,0.5717573165893555,4.834672927856445,-0.08735493570566177,-0.4000000059604645
15.9,15900000,114.07202911376953,-16.556093215942383,0.0,-1.9643001556396484,0.0,0.0,-0.8316931128501892,0.5552356243133545,4.8921637535095215,-0.08524615317583084,-0.4000000059604645
16.0,16000000,113.84666442871094,-16.990306854248047,0.0,-2.004300117492676,0.0,0.0,-0.8426307439804077,0.5384918451309204,4.938385009765625,-0.0834735557436943,-0.4000000059604645
16.1,16100000,113.60258483886719,-17.41960906982422,0.0,-2.044300079345703,0.0,0.0,-0.8532313108444214,0.5215326547622681,4.971489906311035,-0.0820518508553505,-0.4000000059604645
16.2,16200000,113.34037780761719,-17.841991424560547,0.0,-2.0843000411987305,0.0,0.0,-0.863490641117096,0.5043649077415466,4.985674858093262,-0.08102024346590042,-0.4000000059604645
16.3,16300000,113.06112670898438,-18.25501251220703,0.0,-2.124300003051758,0.0,0.0,-0.8734045624732971,0.4869953691959381,4.985674858093262,-0.08037298917770386,-0.4000000059604645
16.400000000000002,16400000,112.76583862304688,-18.656726837158203,0.0,-2.164299964904785,0.0,0.0,-0.882969081401825,0.4694311022758484,4.985674858093262,-0.0797257348895073,-0.4000000059604645
16.5,16500000,112.45497131347656,-19.046512603759766,0.0,-2.2042999267578125,0.0,0.0,-0.8921805024147034,0.4516790211200714,4.985674858093262,-0.07907848060131073,-0.4000000059604645
16.6,16600000,112.12901306152344,-19.42376708984375,0.0,-2.24429988861084,0.0,0.0,-0.9010350704193115,0.4337462782859802,4.985674858093262,-0.07843122631311417,-0.4000000059604645
16.7,16700000,111.78846740722656,-19.787904739379883,0.0,-2.284299850463867,0.0,0.0,-0.9095292091369629,0.41564005613327026,4.985674858093262,-0.0777839720249176,-0.4000000059604645
16.8,16800000,111.43385314941406,-20.138362884521484,0.0,-2.3242998123168945,0.0,0.0,-0.9176595211029053,0.39736756682395935,4.985674858093262,-0.07713671773672104,-0.4000000059604645
16.900000000000002,16900000,111.06572723388672,-20.474597930908203,0.0,-2.364299774169922,0.0,0.0,-0.9254227876663208,0.37893617153167725,4.985674858093262,-0.07648946344852448,-0.4000000059604645
17.0,17000000,110.68466186523438,-20.796091079711914,0.0,-2.404299736022949,0.0,0.0,-0.9328159689903259,0.36035317182540894,4.985674858093262,-0.07584220916032791,-0.4000000059604645
17.1,17100000,110.29124450683594,-21.10234260559082,0.0,-2.4442996978759766,0.0,0.0,-0.9398359656333923,0.34162604808807373,4.985674858093262,-0.07519495487213135,-0.4000000059604645
17.2,17200000,109.88607788085938,-21.392879486083984,0.0,-2.484299659729004,0.0,0.0,-0.9464800953865051,0.32276228070259094,4.985674858093262,-0.03131832554936409,-0.2313498854637146
17.3,17300000,109.48204040527344,-21.68498420715332,0.0,-2.507434606552124,0.0,0.0,-0.950150191783905,0.3117925524711609,4.985674858093262,-0.004581296816468239,-0.06377099454402924
17.400000000000002,17400000,109.07906341552734,-21.97854232788086,0.0,-2.5138115882873535,0.0,0.0,-0.951139509677887,0.3087614178657532,4.985674858093262,0.013319343328475952,0.06892529129981995
17.5,17500000,108.67948913574219,-22.276723861694336,0.0,-2.5069191455841064,0.0,0.0,-0.9500698447227478,0.3120374083518982,5.144389629364014,0.0317082405090332,0.136020690202713
17.6,17600000,108.27510833740234,-22.594722747802734,0.0,-2.493317127227783,0.0,0.0,-0.9479256868362427,0.3184915781021118,5.337996482849121,0.040553007274866104,0.21322482824325562
17.7,17700000,107.86302185058594,-22.934022903442383,0.0,-2.471994638442993,0.0,0.0,-0.9444763660430908,0.3285793662071228,5.531163692474365,0.04757660999894142,0.2561558187007904
17.8,17800000,107.44615936279297,-23.297563552856445,0.0,-2.4463789463043213,0.0,0.0,-0.9401906132698059,0.3406487703323364,5.714461326599121,0.05012740194797516,0.2948007583618164
17.900000000000002,17900000,107.02622985839844,-23.685131072998047,0.0,-2.4168989658355713,0.0,0.0,-0.9350675344467163,0.3544696867465973,5.874272346496582,0.05105023458600044,0.31628483533859253
