t,x,y,psi,vx,beta,r,ay_est,s,ey,epsi,v_target,delta_cmd,ax_cmd_requested,ax_cmd_control_limited,ax_cmd,ax_control_limit,ax_actual_limit,friction_usage_actual,control_mu,actual_mu,inside,goal,speed_limit,x_ref,y_ref,delta_eff,dvx_pred,beta_dot_res,r_dot_res,v_cmd,phase
1.0,10.594262,0.0,0.0,9.631147,0.0,0.0,0.0,10.5,0.0,0.0,9.631146998379247,0.0,0.0,0.0,0.0,8.829,1.9620000000000002,0.0,0.9,0.2,1.0,0.0,11.11111111111111,10.5,0.0,0.0,0.0,0.0,0.0,9.631146998379247,approach
1.1,11.557377,0.0,0.0,9.631147,0.0,0.0,0.0,11.5,0.0,0.0,9.631146998379247,0.0,0.0,0.0,0.0,8.829,1.9620000000000002,0.0,0.9,0.2,1.0,0.0,11.11111111111111,11.5,0.0,0.0,0.0,0.0,0.0,9.631146998379247,approach
1.2000000000000002,12.520492,0.0,0.0,9.631147,0.0,0.0,0.0,12.5,0.0,0.0,9.631146998379247,0.0,0.0,0.0,0.0,8.829,1.9620000000000002,0.0,0.9,0.2,1.0,0.0,11.11111111111111,12.5,0.0,0.0,0.0,0.0,0.0,9.631146998379247,approach
1.3,13.483606,0.0,0.0,9.631147,0.0,0.0,0.0,13.5,0.0,0.0,9.631146998379247,0.0,0.0,0.0,0.0,8.829,1.9620000000000002,0.0,0.9,0.2,1.0,0.0,11.11111111111111,13.5,0.0,0.0,0.0,0.0,0.0,9.631146998379247,approach
1.4000000000000001,14.446721,0.0,0.0,9.631147,0.0,0.0,0.0,14.5,0.0,0.0,9.631146998379247,0.0,0.0,0.0,0.0,8.829,1.9620000000000002,0.0,0.9,0.2,1.0,0.0,11.11111111111111,14.5,0.0,0.0,0.0,0.0,0.0,9.631146998379247,approach
1.5,15.409836,0.0,0.0,9.631147,0.0,0.0,0.0,15.5,0.0,0.0,9.631146998379247,0.0,0.0,0.0,0.0,8.829,1.9620000000000002,0.0,0.9,0.2,1.0,0.0,11.11111111111111,15.5,0.0,0.0,0.0,0.0,0.0,9.631146998379247,approach
1.6,16.372952,0.0,0.0,9.631147,0.0,0.0,0.0,16.5,0.0,0.0,9.631146998379247,0.0,0.0,0.0,0.0,8.829,1.9620000000000002,0.0,0.9,0.2,1.0,0.0,11.11111111111111,16.5,0.0,0.0,0.0,0.0,0.0,9.631146998379247,approach
1.7000000000000002,17.336067,0.0,0.0,9.631147,0.0,0.0,0.0,17.5,0.0,0.0,9.631146998379247,0.0,0.0,0.0,0.0,8.829,1.9620000000000002,0.0,0.9,0.2,1.0,0.0,11.11111111111111,17.5,0.0,0.0,0.0,0.0,0.0,9.631146998379247,approach
1.8,18.299183,0.0,0.0,9.631147,0.0,0.0,0.0,18.5,0.0,0.0,9.631146998379247,0.0,0.0,0.0,0.0,8.829,1.9620000000000002,0.0,0.9,0.2,1.0,0.0,11.11111111111111,18.5,0.0,0.0,0.0,0.0,0.0,9.631146998379247,approach
1.9000000000000001,19.262299,0.0,0.0,9.631147,0.0,0.0,0.0,19.5,0.0,0.0,9.631146998379247,0.0,0.0,0.0,0.0,8.829,1.9620000000000002,0.0,0.9,0.2,1.0,0.0,11.11111111111111,19.5,0.0,0.0,0.0,0.0,0.0,9.631146998379247,approach
2.0,20.225414,0.0,0.0,9.631147,0.0,0.0,0.0,20.0,0.0,0.0,9.631146998379247,0.0,0.0,0.0,0.0,8.829,1.9620000000000002,0.0,0.9,0.2,1.0,0.0,11.11111111111111,20.0,0.0,0.0,0.0,0.0,0.0,9.631146998379247,approach
2.1,21.18853,0.0,0.0,9.631147,0.0,0.0,0.0,21.0,0.0,0.0,9.631146998379247,0.0,0.0,0.0,0.0,8.829,1.9620000000000002,0.0,0.9,0.2,1.0,0.0,11.11111111111111,21.0,0.0,0.0,0.0,0.0,0.0,9.631146998379247,approach
2.2,22.151646,0.0,0.0,9.631147,0.0,0.0,0.0,22.0,0.0,0.0,9.631146998379247,0.0,0.0,0.0,0.0,8.829,1.9620000000000002,0.0,0.9,0.2,1.0,0.0,11.11111111111111,22.0,0.0,0.0,0.0,0.0,0.0,9.631146998379247,approach
2.3000000000000003,23.114761,0.0,0.0,9.631147,0.0,0.0,0.0,23.0,0.0,0.0,9.631146998379247,0.0,0.0,0.0,0.0,8.829,1.9620000000000002,0.0,0.9,0.2,1.0,0.0,11.11111111111111,23.0,0.0,0.0,0.0,0.0,0.0,9.631146998379247,approach
2.4000000000000004,24.077877,0.0,0.0,9.631147,0.0,0.0,0.0,24.0,0.0,0.0,9.631146998379247,0.0,0.0,0.0,0.0,8.829,1.9620000000000002,0.0,0.9,0.2,1.0,0.0,11.11111111111111,24.0,0.0,0.0,0.0,0.0,0.0,9.631146998379247,approach
2.5,25.040993,0.0,0.0,9.631147,0.0,0.0,0.0,25.0,0.0,0.0,9.631146998379247,0.0,0.0,0.0,0.0,8.829,1.9620000000000002,0.0,0.9,0.2,1.0,0.0,11.11111111111111,25.0,0.0,0.0,0.0,0.0,0.0,9.631146998379247,approach
