trial,assumed_mu,actual_mu,control_mu,score,feasible,goal_reached,final_time,max_abs_ey,max_abs_beta,max_vx,max_abs_ax,max_abs_jerk,max_abs_delta,max_abs_steer_rate,max_friction_usage,friction_pen,v_straight,v_turn,brake_buffer_m,accel_buffer_m,lookahead_m,ky,kpsi,kv
40,0.2,0.2,0.2,12995146903.519772,0,1,27.3,34.010162353515625,0.11999999731779099,10.95830249786377,1.9620000000000002,18.90718120251143,0.5235987755982988,0.785398163397451,1.9346554517406322,38.30124407509918,10.958302745978004,1.4913634661678943,13.336634109694602,39.027352539965406,4.176763164109973,0.9517535577560274,2.210955391940622,1.199561788090527
41,0.2,0.2,0.2,1769191196.0187528,0,1,27.900000000000002,16.704933166503906,0.11999999731779099,10.885258674621582,1.9620000000000002,18.934113950178048,0.5235987755982988,0.7853981633974493,1.8035590684514433,11.503630132128379,10.885258994136747,2.019759376297079,17.690994014412222,28.06196439159848,2.8195805728499983,0.2625617097964108,2.8467059121017857,1.0662071601554348
42,0.2,0.2,0.2,23685771.75402193,0,1,28.900000000000002,2.9265365600585938,0.11999999731779099,9.740710258483887,1.9620000000000002,7.438934708753945,0.5235987755982988,0.7853981633974493,1.117424777235008,0.04155776463408668,9.740710717283132,2.4485714814146653,21.370047121279807,32.153782353057636,4.49272173344761,0.5139954208289088,2.967915707818373,0.8211797120931842
43,0.2,0.2,0.2,18005029508.92766,0,1,47.800000000000004,39.408531188964844,0.11999999731779099,11.002655029296875,1.9620000000000002,17.327010992666704,0.5235987755982988,0.7853981633974406,1.4928508437146137,36.66439227815954,11.002654800008536,2.4695923901810453,22.48160937416263,22.663935602321825,5.058941599839947,0.8547060016159936,0.6295264461326467,1.047868781669048
44,0.2,0.2,0.2,12923670666.886261,0,1,37.4,35.687652587890625,0.11999999731779099,10.72311019897461,1.9620000000000002,17.458389402440574,0.5235987755982988,0.7853981633974476,1.5701285397142069,16.633944585839615,10.723110024880713,2.0486863158646003,18.429260132553342,26.82714308577972,6.775897856680882,0.9594234389746674,0.8654121863906652,0.6679872070860895
45,0.2,0.2,0.2,15107223710.616653,0,1,27.6,38.54791259765625,0.11999999731779099,10.842666625976562,1.9620000000000002,10.26596245487061,0.5235987755982988,0.7853981633974502,1.9669354750191226,40.64127523745217,10.842666720683878,2.571784019791419,12.866011517597148,46.204062845401566,5.461560627753992,0.8151375171146766,0.8170577447619186,0.7158025003480936
46,0.2,0.2,0.2,3347554827.7588825,0,1,39.400000000000006,26.366607666015625,0.11999999731779099,8.95333194732666,1.9620000000000002,17.923109397046264,0.5235987755982988,0.7853981633974476,1.483217720162881,18.917711055144526,8.953332229343266,1.580802066738696,16.81526753381444,16.79216523867349,6.735318781080603,0.8218959432602391,0.6867905051872709,1.9785139943784251
47,0.2,0.2,0.2,5204855166.758598,0,1,36.9,21.598388671875,0.11999999731779099,9.003684043884277,1.9620000000000002,14.747952314626911,0.5235987755982988,0.7853981633974476,1.459419235038116,13.635711130351703,9.003684260031998,2.75202880054683,9.979049251084275,27.85510842197939,2.297606088796954,0.9810602390058437,2.826709032413473,0.7860965313207926
48,0.2,0.2,0.2,9625969403.549725,0,1,27.3,28.445556640625,0.11999999731779099,10.440268516540527,1.9620000000000002,12.837222814559983,0.5235987755982988,0.785398163397451,1.8407726291379258,33.20852819312536,10.440268408841415,1.6846116379864522,13.829346125530478,21.009062689595446,4.62356114900353,0.9197069411617289,2.1120284269833567,0.7401206294312941
49,0.2,0.2,0.2,23021123330.424534,0,1,53.5,39.216270446777344,0.11999999731779099,9.233806610107422,1.9620000000000002,16.886751274568695,0.5235987755982988,0.7853981633974373,1.5094392010967508,44.10115244038011,9.233806649869091,1.8833761743416022,11.490409487792308,28.122003730422023,7.097064881473146,0.7726979665747765,0.7308007559791094,0.8958093385784733
50,0.2,0.2,0.2,9896737566.090193,0,1,38.300000000000004,30.174148559570312,0.11999999731779099,8.983000755310059,1.9620000000000002,17.116972721459298,0.5235987755982988,0.7853981633974476,1.4659505935451154,14.495083340588518,8.983001225733705,2.8000724429267074,9.177346493730454,13.812875924889937,2.9543727901776586,1.1780298975096115,1.7005455419003754,0.7787671028774759
51,0.2,0.2,0.2,526964295.5245901,0,1,34.2,15.542411804199219,0.11999999731779099,10.303129196166992,1.9620000000000002,17.58868430292475,0.5235987755982988,0.7853981633974483,1.57266005685487,16.001870801525758,10.303129649128392,1.7341513985902182,24.951685904886826,24.961862073560255,5.005689522199219,0.8697535390479726,2.1581595725887412,0.6941579068124791
52,0.2,0.2,0.2,1640199245.3383653,0,1,33.9,17.370101928710938,0.11999999731779099,9.21875286102295,1.9620000000000002,16.77038495037584,0.5235987755982988,0.7853981633974487,1.4731525300680182,16.881502284606583,9.218753310933462,2.0905943812371,13.795237341209209,15.838479708032187,2.69729197133838,0.4058831003593831,1.331291049025995,1.0776986061214449
53,0.2,0.2,0.2,5955910225.005813,0,1,33.300000000000004,25.304794311523438,0.11999999731779099,10.246639251708984,1.9620000000000002,17.548292500920027,0.5235987755982988,0.7853981633974491,1.584260644158081,11.483431372910841,10.246638993414729,2.1728041678624352,16.175710927639898,22.16762967534911,5.059192491726843,0.44874500244896165,0.6865436022656729,1.0888501218638906
54,0.2,0.2,0.2,8680579115.049526,0,1,42.6,31.162612915039062,0.11999999731779099,9.942517280578613,1.9620000000000002,13.983069309028105,0.5235987755982988,0.7853981633974458,1.3900665927810076,15.417058906065371,9.942517055755934,2.165221985854491,17.407971532854635,32.22033262084929,5.369332107446293,0.8176763621731347,1.3589139643777035,0.7767399191372034
55,0.2,0.2,0.2,9209728880.858585,0,1,43.6,31.241729736328125,0.11999999731779099,10.109210014343262,1.9620000000000002,17.266794258464934,0.5235987755982988,0.7853981633974443,1.4712480113391047,23.63272417489981,10.10920974133262,2.371556765140455,14.881585375625232,28.47434977029381,5.830869580107546,1.0750431753960783,2.81053727350846,0.9963802251879726
